,Airline,Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,Name_x,ICAO,Callsign,Country_x,Active,Name_y,City,Country_y,IATA,Latitude,Longitude,Altitude,Timezone,DST,Timezone.1
29928,FW,2826,KMQ,2322,SDJ,2347,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29929,FW,2826,NGO,3942,FUK,2305,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29930,FW,2826,NGO,3942,OIT,2310,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29931,FW,2826,NGO,3942,SDJ,2347,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29932,FW,2826,NRT,2279,HIJ,2326,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29933,FW,2826,NRT,2279,KMQ,2322,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29934,FW,2826,OIT,2310,ITM,2334,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29935,FW,2826,OIT,2310,NGO,3942,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29936,FW,2826,SDJ,2347,CTS,2287,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29937,FW,2826,SDJ,2347,FUK,2305,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29938,FW,2826,SDJ,2347,HIJ,2326,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29939,FW,2826,SDJ,2347,ITM,2334,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29940,FW,2826,SDJ,2347,KMQ,2322,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29941,FW,2826,SDJ,2347,NGO,3942,,0,CRJ,Ibex Airlines,IBX,IBEX,Japan,Y,,,,,,,,,,
29942,FY,2353,AOR,3296,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29943,FY,2353,AOR,3296,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29944,FY,2353,BTH,3903,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29945,FY,2353,BTH,3903,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29946,FY,2353,BTJ,3294,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29947,FY,2353,BTJ,3294,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29948,FY,2353,HKT,3179,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29949,FY,2353,HKT,3179,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29950,FY,2353,IPH,3302,SIN,3316,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29951,FY,2353,IPH,3302,SIN,3316,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29952,FY,2353,JHB,3303,KBR,3298,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29953,FY,2353,JHB,3303,KBR,3298,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29954,FY,2353,JHB,3303,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29955,FY,2353,JHB,3303,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29956,FY,2353,KBR,3298,JHB,3303,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29957,FY,2353,KBR,3298,JHB,3303,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29958,FY,2353,KBR,3298,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29959,FY,2353,KBR,3298,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29960,FY,2353,KBR,3298,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29961,FY,2353,KBR,3298,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29962,FY,2353,KTE,3300,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29963,FY,2353,KTE,3300,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29964,FY,2353,KUA,3299,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29965,FY,2353,KUA,3299,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29966,FY,2353,KUA,3299,SIN,3316,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29967,FY,2353,KUA,3299,SIN,3316,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29968,FY,2353,LGK,3305,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29969,FY,2353,LGK,3305,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29970,FY,2353,LGK,3305,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29971,FY,2353,LGK,3305,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29972,FY,2353,PEN,3308,BTJ,3294,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29973,FY,2353,PEN,3308,BTJ,3294,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29974,FY,2353,PEN,3308,HKT,3179,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29975,FY,2353,PEN,3308,HKT,3179,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29976,FY,2353,PEN,3308,KBR,3298,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29977,FY,2353,PEN,3308,KBR,3298,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29978,FY,2353,PEN,3308,KUA,3299,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29979,FY,2353,PEN,3308,KUA,3299,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29980,FY,2353,PEN,3308,LGK,3305,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29981,FY,2353,PEN,3308,LGK,3305,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29982,FY,2353,PEN,3308,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29983,FY,2353,PEN,3308,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29984,FY,2353,PEN,3308,USM,3177,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29985,FY,2353,PEN,3308,USM,3177,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29986,FY,2353,PKU,3273,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29987,FY,2353,PKU,3273,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29988,FY,2353,SIN,3316,IPH,3302,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29989,FY,2353,SIN,3316,IPH,3302,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29990,FY,2353,SIN,3316,KUA,3299,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29991,FY,2353,SIN,3316,KUA,3299,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29992,FY,2353,SIN,3316,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29993,FY,2353,SIN,3316,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29994,FY,2353,SZB,3408,AOR,3296,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29995,FY,2353,SZB,3408,AOR,3296,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29996,FY,2353,SZB,3408,BTH,3903,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29997,FY,2353,SZB,3408,BTH,3903,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
29998,FY,2353,SZB,3408,JHB,3303,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
29999,FY,2353,SZB,3408,JHB,3303,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30000,FY,2353,SZB,3408,KBR,3298,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30001,FY,2353,SZB,3408,KBR,3298,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30002,FY,2353,SZB,3408,KTE,3300,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30003,FY,2353,SZB,3408,KTE,3300,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30004,FY,2353,SZB,3408,LGK,3305,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30005,FY,2353,SZB,3408,LGK,3305,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30006,FY,2353,SZB,3408,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30007,FY,2353,SZB,3408,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30008,FY,2353,SZB,3408,PKU,3273,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30009,FY,2353,SZB,3408,PKU,3273,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30010,FY,2353,SZB,3408,SIN,3316,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30011,FY,2353,SZB,3408,SIN,3316,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30012,FY,2353,SZB,3408,TGG,3307,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30013,FY,2353,SZB,3408,TGG,3307,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30014,FY,2353,SZB,3408,USM,3177,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30015,FY,2353,SZB,3408,USM,3177,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30016,FY,2353,TGG,3307,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30017,FY,2353,TGG,3307,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30018,FY,2353,USM,3177,PEN,3308,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30019,FY,2353,USM,3177,PEN,3308,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30020,FY,2353,USM,3177,SZB,3408,,0,AT7,Firefly,FFM,FIREFLY,Malaysia,Y,,,,,,,,,,
30021,FY,2353,USM,3177,SZB,3408,,0,AT7,Northwest Regional Airlines,NWR,,Australia,N,,,,,,,,,,
30022,FZ,14485,ADD,1107,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30023,FZ,14485,AHB,2059,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30024,FZ,14485,AMD,2994,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30025,FZ,14485,AMM,2170,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30026,FZ,14485,AMM,2170,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30027,FZ,14485,ASB,2976,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30028,FZ,14485,BAH,2057,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30029,FZ,14485,BAH,2057,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30030,FZ,14485,BEG,1739,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30031,FZ,14485,BEY,2177,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30032,FZ,14485,BGW,4130,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30033,FZ,14485,BSR,2234,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30034,FZ,14485,CGP,3069,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30035,FZ,14485,CMB,3024,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30036,FZ,14485,DAC,3076,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30037,FZ,14485,DMM,2064,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30038,FZ,14485,DMM,2064,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30039,FZ,14485,DOH,11051,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30040,FZ,14485,DOH,11051,DXB,2188,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30041,FZ,14485,DOK,2940,DWC,8076,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30042,FZ,14485,DWC,8076,AMD,2994,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30043,FZ,14485,DWC,8076,AMM,2170,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30044,FZ,14485,DWC,8076,BAH,2057,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30045,FZ,14485,DWC,8076,BEY,2177,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30046,FZ,14485,DWC,8076,CGP,3069,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30047,FZ,14485,DWC,8076,CMB,3024,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30048,FZ,14485,DWC,8076,DMM,2064,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30049,FZ,14485,DWC,8076,DOH,11051,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30050,FZ,14485,DWC,8076,DOK,2940,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30051,FZ,14485,DWC,8076,IEV,2944,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30052,FZ,14485,DWC,8076,JED,2072,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30053,FZ,14485,DWC,8076,KBL,2050,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30054,FZ,14485,DWC,8076,KIV,1735,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30055,FZ,14485,DWC,8076,KRT,1175,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30056,FZ,14485,DWC,8076,KTM,3125,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30057,FZ,14485,DWC,8076,KUF,2993,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30058,FZ,14485,DWC,8076,KWI,2176,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30059,FZ,14485,DWC,8076,KZN,2990,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
30060,FZ,14485,DWC,8076,MCT,2194,,0,73H,Fly Dubai,FDB,,United Arab Emirates,Y,,,,,,,,,,
